341	1817652	552050	09/08/2021 14:14
342	1817644	552048	09/08/2021 14:14
343	1817635	552046	09/08/2021 14:14
344	1817627	552046	09/08/2021 14:14
345	1817617	552047	09/08/2021 14:14
346	1817609	552049	09/08/2021 14:14
347	1817601	552049	09/08/2021 14:14
348	1817590	552049	09/08/2021 14:14
349	1817581	552048	09/08/2021 14:15
350	1817571	552043	09/08/2021 14:15
351	1817561	552038	09/08/2021 14:15
352	1817555	552035	09/08/2021 14:15
353	1817550	552032	09/08/2021 14:15
354	1817549	552032	09/08/2021 14:15
355	1817550	552032	09/08/2021 14:15
356	1817551	552032	09/08/2021 14:15
357	1817551	552032	09/08/2021 14:15
358	1817551	552032	09/08/2021 14:16
359	1817552	552032	09/08/2021 14:16
360	1817551	552032	09/08/2021 14:16
361	1817551	552033	09/08/2021 14:16
362	1817551	552033	09/08/2021 14:16
363	1817552	552033	09/08/2021 14:16
364	1817552	552033	09/08/2021 14:16
365	1817552	552034	09/08/2021 14:16
366	1817552	552034	09/08/2021 14:17
367	1817552	552034	09/08/2021 14:17
368	1817553	552035	09/08/2021 14:17
369	1817553	552035	09/08/2021 14:17
370	1817552	552036	09/08/2021 14:17
371	1817551	552036	09/08/2021 14:17
372	1817551	552036	09/08/2021 14:17
373	1817550	552036	09/08/2021 14:17
374	1817550	552036	09/08/2021 14:17
375	1817550	552036	09/08/2021 14:18
376	1817549	552035	09/08/2021 14:18
377	1817549	552035	09/08/2021 14:18
378	1817549	552035	09/08/2021 14:18
379	1817549	552035	09/08/2021 14:18
380	1817549	552035	09/08/2021 14:18
381	1817549	552035	09/08/2021 14:18
382	1817549	552035	09/08/2021 14:18
383	1817549	552035	09/08/2021 14:19
384	1817549	552035	09/08/2021 14:19
385	1817549	552035	09/08/2021 14:19
386	1817549	552034	09/08/2021 14:19
387	1817549	552034	09/08/2021 14:19
388	1817549	552034	09/08/2021 14:19
389	1817549	552034	09/08/2021 14:19
390	1817549	552034	09/08/2021 14:19
391	1817549	552034	09/08/2021 14:19
392	1817549	552034	09/08/2021 14:20
393	1817549	552035	09/08/2021 14:20
394	1817549	552035	09/08/2021 14:20
395	1817548	552035	09/08/2021 14:20
396	1817548	552035	09/08/2021 14:20
397	1817549	552034	09/08/2021 14:20
398	1817550	552034	09/08/2021 14:20
399	1817551	552034	09/08/2021 14:20
400	1817551	552035	09/08/2021 14:21
401	1817553	552035	09/08/2021 14:21
402	1817553	552034	09/08/2021 14:21
403	1817553	552034	09/08/2021 14:21
404	1817554	552033	09/08/2021 14:21
405	1817554	552034	09/08/2021 14:21
406	1817554	552034	09/08/2021 14:21
407	1817554	552034	09/08/2021 14:21
408	1817554	552034	09/08/2021 14:21
409	1817554	552033	09/08/2021 14:22
410	1817554	552033	09/08/2021 14:22
411	1817553	552032	09/08/2021 14:22
412	1817548	552036	09/08/2021 14:22
413	1817544	552039	09/08/2021 14:22
414	1817542	552044	09/08/2021 14:22
415	1817539	552050	09/08/2021 14:22
416	1817540	552055	09/08/2021 14:22
417	1817542	552064	09/08/2021 14:22
418	1817544	552070	09/08/2021 14:23
419	1817549	552074	09/08/2021 14:23
420	1817554	552080	09/08/2021 14:23
421	1817559	552086	09/08/2021 14:23
422	1817561	552091	09/08/2021 14:23
423	1817562	552091	09/08/2021 14:23
424	1817564	552092	09/08/2021 14:23
425	1817564	552092	09/08/2021 14:23
426	1817564	552094	09/08/2021 14:24
427	1817564	552095	09/08/2021 14:24
428	1817564	552094	09/08/2021 14:24
429	1817564	552094	09/08/2021 14:24
430	1817564	552094	09/08/2021 14:24
431	1817565	552093	09/08/2021 14:24
432	1817566	552094	09/08/2021 14:24
433	1817566	552094	09/08/2021 14:24
434	1817567	552096	09/08/2021 14:24
435	1817568	552095	09/08/2021 14:25
436	1817568	552095	09/08/2021 14:25
437	1817570	552095	09/08/2021 14:25
438	1817571	552096	09/08/2021 14:25
439	1817573	552098	09/08/2021 14:25
440	1817575	552100	09/08/2021 14:25
441	1817576	552102	09/08/2021 14:25
442	1817577	552104	09/08/2021 14:25
443	1817577	552106	09/08/2021 14:26
444	1817579	552106	09/08/2021 14:26
445	1817580	552109	09/08/2021 14:26
446	1817581	552110	09/08/2021 14:26
447	1817583	552113	09/08/2021 14:26
448	1817585	552115	09/08/2021 14:26
449	1817585	552116	09/08/2021 14:26
450	1817585	552117	09/08/2021 14:26
451	1817584	552118	09/08/2021 14:26
452	1817583	552118	09/08/2021 14:27
453	1817581	552118	09/08/2021 14:27
454	1817578	552118	09/08/2021 14:27
455	1817581	552119	09/08/2021 14:27
456	1817583	552121	09/08/2021 14:27
457	1817583	552123	09/08/2021 14:27
458	1817584	552125	09/08/2021 14:27
459	1817584	552127	09/08/2021 14:27
460	1817583	552130	09/08/2021 14:28
461	1817583	552134	09/08/2021 14:28
462	1817584	552137	09/08/2021 14:28
463	1817584	552141	09/08/2021 14:28
464	1817582	552143	09/08/2021 14:28
465	1817579	552146	09/08/2021 14:28
466	1817576	552149	09/08/2021 14:28
467	1817573	552152	09/08/2021 14:28
468	1817572	552155	09/08/2021 14:28
469	1817570	552159	09/08/2021 14:29
470	1817569	552163	09/08/2021 14:29
471	1817568	552168	09/08/2021 14:29
472	1817567	552172	09/08/2021 14:29
473	1817566	552177	09/08/2021 14:29
474	1817564	552180	09/08/2021 14:29
475	1817562	552182	09/08/2021 14:29
476	1817560	552184	09/08/2021 14:29
477	1817557	552187	09/08/2021 14:29
478	1817554	552190	09/08/2021 14:30
479	1817550	552191	09/08/2021 14:30
480	1817546	552191	09/08/2021 14:30
481	1817543	552191	09/08/2021 14:30
482	1817541	552192	09/08/2021 14:30
483	1817538	552190	09/08/2021 14:30
484	1817536	552190	09/08/2021 14:30
485	1817541	552190	09/08/2021 14:30
486	1817541	552193	09/08/2021 14:31
487	1817539	552194	09/08/2021 14:31
488	1817535	552194	09/08/2021 14:31
489	1817531	552198	09/08/2021 14:31
490	1817529	552200	09/08/2021 14:31
491	1817528	552200	09/08/2021 14:31
492	1817527	552200	09/08/2021 14:31
493	1817527	552198	09/08/2021 14:31
494	1817529	552193	09/08/2021 14:31
495	1817530	552188	09/08/2021 14:32
496	1817530	552183	09/08/2021 14:32
497	1817527	552178	09/08/2021 14:32
498	1817526	552173	09/08/2021 14:32
499	1817526	552171	09/08/2021 14:32
500	1817527	552168	09/08/2021 14:32
501	1817522	552165	09/08/2021 14:32
502	1817519	552164	09/08/2021 14:32
503	1817520	552163	09/08/2021 14:33
504	1817519	552158	09/08/2021 14:33
505	1817516	552154	09/08/2021 14:33
506	1817514	552150	09/08/2021 14:33
507	1817513	552146	09/08/2021 14:33
508	1817512	552143	09/08/2021 14:33
509	1817511	552141	09/08/2021 14:33
510	1817515	552138	09/08/2021 14:33
511	1817521	552135	09/08/2021 14:33
512	1817526	552133	09/08/2021 14:34
513	1817532	552129	09/08/2021 14:34
514	1817534	552123	09/08/2021 14:34
515	1817540	552117	09/08/2021 14:34
516	1817544	552113	09/08/2021 14:34
517	1817548	552109	09/08/2021 14:34
518	1817551	552104	09/08/2021 14:34
519	1817553	552103	09/08/2021 14:34
520	1817555	552102	09/08/2021 14:35
521	1817556	552101	09/08/2021 14:35
522	1817559	552097	09/08/2021 14:35
523	1817561	552094	09/08/2021 14:35
524	1817563	552093	09/08/2021 14:35
525	1817564	552094	09/08/2021 14:35
526	1817569	552096	09/08/2021 14:35
527	1817573	552100	09/08/2021 14:35
528	1817575	552102	09/08/2021 14:35
529	1817576	552105	09/08/2021 14:36
530	1817576	552108	09/08/2021 14:36
531	1817578	552110	09/08/2021 14:36
532	1817579	552111	09/08/2021 14:36
533	1817577	552114	09/08/2021 14:36
534	1817578	552115	09/08/2021 14:36
535	1817577	552114	09/08/2021 14:36
536	1817575	552117	09/08/2021 14:36
537	1817579	552119	09/08/2021 14:36
538	1817580	552122	09/08/2021 14:37
539	1817581	552124	09/08/2021 14:37
540	1817581	552128	09/08/2021 14:37
541	1817582	552131	09/08/2021 14:37
542	1817582	552135	09/08/2021 14:37
543	1817582	552138	09/08/2021 14:37
544	1817581	552140	09/08/2021 14:37
545	1817579	552142	09/08/2021 14:37
546	1817576	552145	09/08/2021 14:38
547	1817573	552146	09/08/2021 14:38
548	1817571	552150	09/08/2021 14:38
549	1817569	552155	09/08/2021 14:38
550	1817567	552161	09/08/2021 14:38
551	1817566	552166	09/08/2021 14:38
552	1817565	552172	09/08/2021 14:38
553	1817562	552176	09/08/2021 14:38
554	1817560	552180	09/08/2021 14:38
555	1817557	552183	09/08/2021 14:39
556	1817553	552184	09/08/2021 14:39
557	1817548	552185	09/08/2021 14:39
558	1817544	552186	09/08/2021 14:39
559	1817543	552189	09/08/2021 14:39
560	1817540	552190	09/08/2021 14:39
561	1817535	552192	09/08/2021 14:39
562	1817533	552196	09/08/2021 14:39
563	1817530	552196	09/08/2021 14:40
564	1817527	552196	09/08/2021 14:40
565	1817526	552194	09/08/2021 14:40
566	1817522	552192	09/08/2021 14:40
567	1817524	552187	09/08/2021 14:40
568	1817526	552180	09/08/2021 14:40
569	1817524	552175	09/08/2021 14:40
570	1817522	552174	09/08/2021 14:40
571	1817520	552171	09/08/2021 14:40
572	1817520	552167	09/08/2021 14:41
573	1817519	552162	09/08/2021 14:41
574	1817518	552156	09/08/2021 14:41
575	1817515	552154	09/08/2021 14:41
576	1817512	552150	09/08/2021 14:41
577	1817509	552145	09/08/2021 14:41
578	1817507	552139	09/08/2021 14:41
579	1817507	552131	09/08/2021 14:41
580	1817508	552126	09/08/2021 14:42
581	1817508	552121	09/08/2021 14:42
582	1817508	552117	09/08/2021 14:42
583	1817507	552109	09/08/2021 14:42
584	1817509	552106	09/08/2021 14:42
585	1817510	552108	09/08/2021 14:42
586	1817514	552108	09/08/2021 14:42
587	1817519	552107	09/08/2021 14:42
588	1817522	552109	09/08/2021 14:42
589	1817526	552109	09/08/2021 14:43
590	1817528	552109	09/08/2021 14:43
591	1817531	552110	09/08/2021 14:43
592	1817535	552109	09/08/2021 14:43
593	1817536	552108	09/08/2021 14:43
594	1817541	552105	09/08/2021 14:43
595	1817547	552104	09/08/2021 14:43
596	1817549	552100	09/08/2021 14:43
597	1817549	552095	09/08/2021 14:43
598	1817551	552092	09/08/2021 14:44
599	1817556	552094	09/08/2021 14:44
600	1817559	552094	09/08/2021 14:44
601	1817560	552094	09/08/2021 14:44
602	1817561	552092	09/08/2021 14:44
603	1817561	552091	09/08/2021 14:44
604	1817561	552092	09/08/2021 14:44
605	1817561	552091	09/08/2021 14:44
606	1817563	552093	09/08/2021 14:45
607	1817567	552096	09/08/2021 14:45
608	1817569	552098	09/08/2021 14:45
609	1817572	552101	09/08/2021 14:45
610	1817574	552105	09/08/2021 14:45
611	1817577	552103	09/08/2021 14:45
612	1817578	552102	09/08/2021 14:45
613	1817581	552101	09/08/2021 14:45
614	1817583	552100	09/08/2021 14:45
615	1817586	552096	09/08/2021 14:46
616	1817585	552093	09/08/2021 14:46
617	1817585	552089	09/08/2021 14:46
618	1817586	552088	09/08/2021 14:46
619	1817585	552085	09/08/2021 14:46
620	1817585	552084	09/08/2021 14:46
621	1817586	552085	09/08/2021 14:46
622	1817587	552085	09/08/2021 14:46
623	1817590	552083	09/08/2021 14:47
624	1817593	552082	09/08/2021 14:47
625	1817596	552081	09/08/2021 14:47
626	1817597	552081	09/08/2021 14:47
627	1817596	552082	09/08/2021 14:47
628	1817597	552081	09/08/2021 14:47
629	1817597	552080	09/08/2021 14:47
630	1817598	552081	09/08/2021 14:47
631	1817600	552080	09/08/2021 14:47
632	1817602	552081	09/08/2021 14:48
633	1817606	552080	09/08/2021 14:48
634	1817605	552077	09/08/2021 14:48
635	1817602	552075	09/08/2021 14:48
636	1817600	552073	09/08/2021 14:48
637	1817599	552069	09/08/2021 14:48
638	1817596	552066	09/08/2021 14:48
639	1817593	552062	09/08/2021 14:48
640	1817589	552057	09/08/2021 14:49
641	1817584	552053	09/08/2021 14:49
642	1817577	552049	09/08/2021 14:49
643	1817569	552042	09/08/2021 14:49
644	1817562	552039	09/08/2021 14:49
645	1817558	552036	09/08/2021 14:49
646	1817554	552034	09/08/2021 14:49
647	1817548	552033	09/08/2021 14:49
648	1817546	552033	09/08/2021 14:49
649	1817541	552034	09/08/2021 14:50
650	1817537	552031	09/08/2021 14:50
